x y z Bx By Bz Ex Ey Ez
-3.225806e-01 4.193548e+00 -6.129032e+00 2.613507e-01 -3.397559e+00 2.530975e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 -5.483871e+00 3.366073e-01 -4.375895e+00 2.692858e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 -4.838710e+00 4.323195e-01 -5.620154e+00 2.689988e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 -4.193548e+00 5.490987e-01 -7.138283e+00 2.365348e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 -3.548387e+00 6.805601e-01 -8.847282e+00 1.484858e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 -2.903226e+00 8.058691e-01 -1.047630e+01 -2.387763e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 -2.258065e+00 8.814426e-01 -1.145875e+01 -3.022089e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 -1.612903e+00 8.415691e-01 -1.094040e+01 -6.732553e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 -9.677419e-01 6.254534e-01 -8.130894e+00 -1.056321e+01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 -3.225806e-01 2.337308e-01 -3.038501e+00 -1.308893e+01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 3.225806e-01 -2.337308e-01 3.038501e+00 -1.308893e+01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 9.677419e-01 -6.254534e-01 8.130894e+00 -1.056321e+01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 1.612903e+00 -8.415691e-01 1.094040e+01 -6.732553e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 2.258065e+00 -8.814426e-01 1.145875e+01 -3.022089e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 2.903226e+00 -8.058691e-01 1.047630e+01 -2.387763e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 3.548387e+00 -6.805601e-01 8.847282e+00 1.484858e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 4.193548e+00 -5.490987e-01 7.138283e+00 2.365348e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 4.838710e+00 -4.323195e-01 5.620154e+00 2.689988e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 5.483871e+00 -3.366073e-01 4.375895e+00 2.692858e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 6.129032e+00 -2.613507e-01 3.397559e+00 2.530975e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 6.774194e+00 -2.033867e-01 2.644027e+00 2.298593e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 7.419355e+00 -1.591260e-01 2.068638e+00 2.047883e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 8.064516e+00 -1.253801e-01 1.629941e+00 1.805473e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 8.709677e+00 -9.957971e-02 1.294536e+00 1.583440e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 9.354839e+00 -7.974922e-02 1.036740e+00 1.385986e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.193548e+00 1.000000e+01 -6.440380e-02 8.372494e-01 1.213285e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -1.000000e+01 5.707438e-02 -8.561157e-01 1.040840e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -9.354839e+00 6.969366e-02 -1.045405e+00 1.166367e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -8.709677e+00 8.561733e-02 -1.284260e+00 1.302229e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -8.064516e+00 1.057602e-01 -1.586404e+00 1.443980e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -7.419355e+00 1.312402e-01 -1.968603e+00 1.582490e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -6.774194e+00 1.633470e-01 -2.450204e+00 1.700883e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -6.129032e+00 2.034064e-01 -3.051096e+00 1.769993e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -5.483871e+00 2.524278e-01 -3.786417e+00 1.742247e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -4.838710e+00 3.103532e-01 -4.655298e+00 1.544869e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -4.193548e+00 3.746769e-01 -5.620154e+00 1.075995e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -3.548387e+00 4.383039e-01 -6.574558e+00 2.125108e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -2.903226e+00 4.870829e-01 -7.306243e+00 -1.154567e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -2.258065e+00 4.988530e-01 -7.482795e+00 -3.040628e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -1.612903e+00 4.477051e-01 -6.715576e+00 -5.253073e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -9.677419e-01 3.167072e-01 -4.750607e+00 -7.319455e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 -3.225806e-01 1.151176e-01 -1.726764e+00 -8.595446e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 3.225806e-01 -1.151176e-01 1.726764e+00 -8.595446e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 9.677419e-01 -3.167072e-01 4.750607e+00 -7.319455e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 1.612903e+00 -4.477051e-01 6.715576e+00 -5.253073e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 2.258065e+00 -4.988530e-01 7.482795e+00 -3.040628e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 2.903226e+00 -4.870829e-01 7.306243e+00 -1.154567e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 3.548387e+00 -4.383039e-01 6.574558e+00 2.125108e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 4.193548e+00 -3.746769e-01 5.620154e+00 1.075995e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 4.838710e+00 -3.103532e-01 4.655298e+00 1.544869e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 5.483871e+00 -2.524278e-01 3.786417e+00 1.742247e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 6.129032e+00 -2.034064e-01 3.051096e+00 1.769993e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 6.774194e+00 -1.633470e-01 2.450204e+00 1.700883e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 7.419355e+00 -1.312402e-01 1.968603e+00 1.582490e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 8.064516e+00 -1.057602e-01 1.586404e+00 1.443980e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 8.709677e+00 -8.561733e-02 1.284260e+00 1.302229e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 9.354839e+00 -6.969366e-02 1.045405e+00 1.166367e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 4.838710e+00 1.000000e+01 -5.707438e-02 8.561157e-01 1.040840e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -1.000000e+01 5.005238e-02 -8.508905e-01 8.783386e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -9.354839e+00 6.024872e-02 -1.024228e+00 9.639795e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -8.709677e+00 7.280054e-02 -1.237609e+00 1.049766e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -8.064516e+00 8.822539e-02 -1.499832e+00 1.129285e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -7.419355e+00 1.070840e-01 -1.820427e+00 1.191891e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -6.774194e+00 1.299069e-01 -2.208417e+00 1.220712e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -6.129032e+00 1.570390e-01 -2.669663e+00 1.190190e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -5.483871e+00 1.883471e-01 -3.201900e+00 1.063607e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -4.838710e+00 2.227304e-01 -3.786417e+00 7.919303e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -4.193548e+00 2.574056e-01 -4.375895e+00 3.168068e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -3.548387e+00 2.870744e-01 -4.880265e+00 -4.175628e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -2.903226e+00 3.033989e-01 -5.157782e+00 -1.438336e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -2.258065e+00 2.956685e-01 -5.026365e+00 -2.703255e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -1.612903e+00 2.537464e-01 -4.313689e+00 -4.059943e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -9.677419e-01 1.734401e-01 -2.948482e+00 -5.241746e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 -3.225806e-01 6.186910e-02 -1.051775e+00 -5.939434e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 3.225806e-01 -6.186910e-02 1.051775e+00 -5.939434e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 9.677419e-01 -1.734401e-01 2.948482e+00 -5.241746e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 1.612903e+00 -2.537464e-01 4.313689e+00 -4.059943e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 2.258065e+00 -2.956685e-01 5.026365e+00 -2.703255e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 2.903226e+00 -3.033989e-01 5.157782e+00 -1.438336e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 3.548387e+00 -2.870744e-01 4.880265e+00 -4.175628e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 4.193548e+00 -2.574056e-01 4.375895e+00 3.168068e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 4.838710e+00 -2.227304e-01 3.786417e+00 7.919303e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 5.483871e+00 -1.883471e-01 3.201900e+00 1.063607e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 6.129032e+00 -1.570390e-01 2.669663e+00 1.190190e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 6.774194e+00 -1.299069e-01 2.208417e+00 1.220712e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 7.419355e+00 -1.070840e-01 1.820427e+00 1.191891e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 8.064516e+00 -8.822539e-02 1.499832e+00 1.129285e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 8.709677e+00 -7.280054e-02 1.237609e+00 1.049766e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 9.354839e+00 -6.024872e-02 1.024228e+00 9.639795e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 5.483871e+00 1.000000e+01 -5.005238e-02 8.508905e-01 8.783386e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -1.000000e+01 4.351795e-02 -8.268410e-01 7.299785e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -9.354839e+00 5.163453e-02 -9.810561e-01 7.834205e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -8.709677e+00 6.137736e-02 -1.166170e+00 8.304887e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -8.064516e+00 7.300514e-02 -1.387098e+00 8.643809e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -7.419355e+00 8.674409e-02 -1.648138e+00 8.749839e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -6.774194e+00 1.027157e-01 -1.951598e+00 8.478120e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -6.129032e+00 1.208131e-01 -2.295450e+00 7.630304e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -5.483871e+00 1.405086e-01 -2.669663e+00 5.950950e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -4.838710e+00 1.605840e-01 -3.051096e+00 3.140309e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -4.193548e+00 1.788189e-01 -3.397559e+00 -1.100424e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -3.548387e+00 1.917481e-01 -3.643215e+00 -6.972660e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -2.903226e+00 1.947330e-01 -3.699927e+00 -1.442467e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -2.258065e+00 1.826837e-01 -3.470990e+00 -2.296595e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -1.612903e+00 1.516697e-01 -2.881725e+00 -3.154730e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -9.677419e-01 1.011330e-01 -1.921527e+00 -3.865527e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 -3.225806e-01 3.559916e-02 -6.763840e-01 -4.271899e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 3.225806e-01 -3.559916e-02 6.763840e-01 -4.271899e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 9.677419e-01 -1.011330e-01 1.921527e+00 -3.865527e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 1.612903e+00 -1.516697e-01 2.881725e+00 -3.154730e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 2.258065e+00 -1.826837e-01 3.470990e+00 -2.296595e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 2.903226e+00 -1.947330e-01 3.699927e+00 -1.442467e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 3.548387e+00 -1.917481e-01 3.643215e+00 -6.972660e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 4.193548e+00 -1.788189e-01 3.397559e+00 -1.100424e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 4.838710e+00 -1.605840e-01 3.051096e+00 3.140309e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 5.483871e+00 -1.405086e-01 2.669663e+00 5.950950e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 6.129032e+00 -1.208131e-01 2.295450e+00 7.630304e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 6.774194e+00 -1.027157e-01 1.951598e+00 8.478120e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 7.419355e+00 -8.674409e-02 1.648138e+00 8.749839e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 8.064516e+00 -7.300514e-02 1.387098e+00 8.643809e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 8.709677e+00 -6.137736e-02 1.166170e+00 8.304887e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 9.354839e+00 -5.163453e-02 9.810561e-01 7.834205e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.129032e+00 1.000000e+01 -4.351795e-02 8.268410e-01 7.299785e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -1.000000e+01 3.757715e-02 -7.891202e-01 5.980020e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -9.354839e+00 4.395798e-02 -9.231175e-01 6.265275e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -8.709677e+00 5.142542e-02 -1.079934e+00 6.450398e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -8.064516e+00 6.008074e-02 -1.261696e+00 6.472699e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -7.419355e+00 6.996585e-02 -1.469283e+00 6.246226e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -6.774194e+00 8.100724e-02 -1.701152e+00 5.657649e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -6.129032e+00 9.293324e-02 -1.951598e+00 4.565141e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -5.483871e+00 1.051627e-01 -2.208417e+00 2.804339e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -4.838710e+00 1.166764e-01 -2.450204e+00 2.074244e-02 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -4.193548e+00 1.259061e-01 -2.644027e+00 -3.357495e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -3.548387e+00 1.307158e-01 -2.745031e+00 -7.922169e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -2.903226e+00 1.285863e-01 -2.700312e+00 -1.333487e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -2.258065e+00 1.171118e-01 -2.459348e+00 -1.918403e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -1.612903e+00 9.481654e-02 -1.991147e+00 -2.477872e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -9.677419e-01 6.207064e-02 -1.303483e+00 -2.924217e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 -3.225806e-01 2.163700e-02 -4.543769e-01 -3.173426e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 3.225806e-01 -2.163700e-02 4.543769e-01 -3.173426e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 9.677419e-01 -6.207064e-02 1.303483e+00 -2.924217e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 1.612903e+00 -9.481654e-02 1.991147e+00 -2.477872e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 2.258065e+00 -1.171118e-01 2.459348e+00 -1.918403e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 2.903226e+00 -1.285863e-01 2.700312e+00 -1.333487e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 3.548387e+00 -1.307158e-01 2.745031e+00 -7.922169e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 4.193548e+00 -1.259061e-01 2.644027e+00 -3.357495e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 4.838710e+00 -1.166764e-01 2.450204e+00 2.074244e-02 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 5.483871e+00 -1.051627e-01 2.208417e+00 2.804339e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 6.129032e+00 -9.293324e-02 1.951598e+00 4.565141e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 6.774194e+00 -8.100724e-02 1.701152e+00 5.657649e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 7.419355e+00 -6.996585e-02 1.469283e+00 6.246226e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 8.064516e+00 -6.008074e-02 1.261696e+00 6.472699e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 8.709677e+00 -5.142542e-02 1.079934e+00 6.450398e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 9.354839e+00 -4.395798e-02 9.231175e-01 6.265275e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 6.774194e+00 1.000000e+01 -3.757715e-02 7.891202e-01 5.980020e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -1.000000e+01 3.227557e-02 -7.423381e-01 4.830924e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -9.354839e+00 3.724009e-02 -8.565220e-01 4.931101e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -8.709677e+00 4.290479e-02 -9.868101e-01 4.915512e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -8.064516e+00 4.928235e-02 -1.133494e+00 4.731105e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -7.419355e+00 5.632410e-02 -1.295454e+00 4.310018e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -6.774194e+00 6.388186e-02 -1.469283e+00 3.569272e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -6.129032e+00 7.165816e-02 -1.648138e+00 2.413748e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -5.483871e+00 7.914901e-02 -1.820427e+00 7.449317e-02 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -4.838710e+00 8.559141e-02 -1.968603e+00 -1.521625e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -4.193548e+00 8.994080e-02 -2.068638e+00 -4.427855e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -3.548387e+00 9.091730e-02 -2.091098e+00 -7.934601e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -2.903226e+00 8.716574e-02 -2.004812e+00 -1.188037e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -2.258065e+00 7.755467e-02 -1.783757e+00 -1.595410e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -1.612903e+00 6.158059e-02 -1.416354e+00 -1.970579e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -9.677419e-01 3.975170e-02 -9.142890e-01 -2.261430e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 -3.225806e-01 1.375530e-02 -3.163719e-01 -2.420933e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 3.225806e-01 -1.375530e-02 3.163719e-01 -2.420933e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 9.677419e-01 -3.975170e-02 9.142890e-01 -2.261430e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 1.612903e+00 -6.158059e-02 1.416354e+00 -1.970579e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 2.258065e+00 -7.755467e-02 1.783757e+00 -1.595410e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 2.903226e+00 -8.716574e-02 2.004812e+00 -1.188037e+00 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 3.548387e+00 -9.091730e-02 2.091098e+00 -7.934601e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 4.193548e+00 -8.994080e-02 2.068638e+00 -4.427855e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 4.838710e+00 -8.559141e-02 1.968603e+00 -1.521625e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 5.483871e+00 -7.914901e-02 1.820427e+00 7.449317e-02 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 6.129032e+00 -7.165816e-02 1.648138e+00 2.413748e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 6.774194e+00 -6.388186e-02 1.469283e+00 3.569272e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 7.419355e+00 -5.632410e-02 1.295454e+00 4.310018e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 8.064516e+00 -4.928235e-02 1.133494e+00 4.731105e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 8.709677e+00 -4.290479e-02 9.868101e-01 4.915512e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 9.354839e+00 -3.724009e-02 8.565220e-01 4.931101e-01 0.000000e+00 0.000000e+00 0.000000e+00
-3.225806e-01 7.419355e+00 1.000000e+01 -3.227557e-02 7.423381e-01 4.830924e-01 0.000000e+00 0.000000e+00 0.000000e+00
